Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR15343758,2022-05-17 10:42:06,2021-08-07 23:17:29,66055,39633000,66055,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15343/SRR15343758/SRR15343758.lite.1,SRX11647956,BOL-52_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532096,SAMN20299379,simple,410658,soil metagenome,BOL-52,,,,,,,no,,,,,FIBL,SRA1263784,,public,C71163679BFCDF08446092331C066ABC,E12D493CD6661AF7297FB2AF3D5533A1
SRR15343759,2022-05-17 10:42:06,2021-08-07 23:17:46,56445,33867000,56445,600,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343759/SRR15343759.lite.1,SRX11647955,BOL-53_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532097,SAMN20299380,simple,410658,soil metagenome,BOL-53,,,,,,,no,,,,,FIBL,SRA1263784,,public,238C72A1AADE768B16952E4F64693B28,FBE028D0348AF28064F0B2CFA4F4DD21
SRR15343760,2022-05-17 10:42:06,2021-08-07 23:17:29,64975,38985000,64975,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15343/SRR15343760/SRR15343760.lite.1,SRX11647954,BOL-54_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532098,SAMN20299381,simple,410658,soil metagenome,BOL-54,,,,,,,no,,,,,FIBL,SRA1263784,,public,914CF628DE52EBE7297196A5A18E8A7A,2878D709672BFA4B0C4B0A04A84FF4F5
SRR15343761,2022-05-17 10:42:06,2021-08-07 23:18:04,60246,36147600,60246,600,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343761/SRR15343761.lite.1,SRX11647953,BOL-55_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532099,SAMN20299382,simple,410658,soil metagenome,BOL-55,,,,,,,no,,,,,FIBL,SRA1263784,,public,B800750BB31F1AD23B2270AF69306AED,44324BF002ABD8092A36116895AA035D
SRR15343762,2022-05-17 10:42:06,2021-08-07 23:17:21,64177,38506200,64177,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343762/SRR15343762.lite.1,SRX11647952,BOL-56_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532100,SAMN20299383,simple,410658,soil metagenome,BOL-56,,,,,,,no,,,,,FIBL,SRA1263784,,public,52FFDF8008BDFE5AA91E9CAAA8CBB55F,9E62E71CD3DAD86B79E0EC5C5286275A
SRR15343763,2022-05-17 10:42:06,2021-08-07 23:17:33,65792,39475200,65792,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343763/SRR15343763.lite.1,SRX11647951,BOL-57_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532101,SAMN20299384,simple,410658,soil metagenome,BOL-57,,,,,,,no,,,,,FIBL,SRA1263784,,public,C9F84B79595C8649A183597E883B3CFE,2A5D4A287A2E546094EC5514F6F44583
SRR15343764,2022-05-17 10:42:06,2021-08-07 23:17:39,63078,37846800,63078,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343764/SRR15343764.lite.1,SRX11647950,BOL-58_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532102,SAMN20299385,simple,410658,soil metagenome,BOL-58,,,,,,,no,,,,,FIBL,SRA1263784,,public,CC8F1285D06A3931B347C82CFC927B84,511E59B84656F5671A4311D6401D14AC
SRR15343765,2022-05-17 10:42:06,2021-08-07 23:17:28,52721,31632600,52721,600,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343765/SRR15343765.lite.1,SRX11647949,BOL-59_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532103,SAMN20299386,simple,410658,soil metagenome,BOL-59,,,,,,,no,,,,,FIBL,SRA1263784,,public,4B87B5DDFA548C35387455E37464110D,AE710AC9C8B4EF00272C7009234E33A6
SRR15343766,2022-05-17 10:42:06,2021-08-07 23:17:21,64012,38407200,64012,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15343/SRR15343766/SRR15343766.lite.1,SRX11647948,BOL-60_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532104,SAMN20299387,simple,410658,soil metagenome,BOL-60,,,,,,,no,,,,,FIBL,SRA1263784,,public,6F02FE322E82588AB57CA1D5038E5B83,B715213B4208489D8CEC569B8612AEB0
SRR15343729,2022-05-17 10:42:06,2021-08-07 23:16:55,60195,36117000,60195,600,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15343/SRR15343729/SRR15343729.lite.1,SRX11647985,BOL-66_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532111,SAMN20299393,simple,410658,soil metagenome,BOL-66,,,,,,,no,,,,,FIBL,SRA1263784,,public,4184761F9C68A3A9EE9008539220F884,C5B1AD41BC1CC28027E5C0FB4B8DD831
SRR15343730,2022-05-17 10:42:06,2021-08-07 23:17:10,53779,32267400,53779,600,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343730/SRR15343730.lite.1,SRX11647984,BOL-67_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532112,SAMN20299394,simple,410658,soil metagenome,BOL-67,,,,,,,no,,,,,FIBL,SRA1263784,,public,8E86334FDC2EDEDE2EE9900864462213,99C3AB1266A03A126B0FAC05E21B41D4
SRR15343731,2022-05-17 10:42:06,2021-08-07 23:17:07,59538,35722800,59538,600,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15343/SRR15343731/SRR15343731.lite.1,SRX11647983,BOL-68_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532113,SAMN20299395,simple,410658,soil metagenome,BOL-68,,,,,,,no,,,,,FIBL,SRA1263784,,public,34B1F1984C4C3217603E710540729702,588CEF4E6E5620DE60BD4825D3657A3B
SRR15343732,2022-05-17 10:42:06,2021-08-07 23:17:09,57426,34455600,57426,600,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343732/SRR15343732.lite.1,SRX11647982,BOL-73_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532119,SAMN20299400,simple,410658,soil metagenome,BOL-73,,,,,,,no,,,,,FIBL,SRA1263784,,public,5975EE8B227AE40F475F6B123BCE1AAA,D2D683CB742C36120EC49BFB91B08842
SRR15343733,2022-05-17 10:42:06,2021-08-07 23:16:59,55887,33532200,55887,600,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343733/SRR15343733.lite.1,SRX11647981,BOL-74_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532120,SAMN20299401,simple,410658,soil metagenome,BOL-74,,,,,,,no,,,,,FIBL,SRA1263784,,public,BAC82A1FD0AA932BAEBE5B63D292EE7A,7AA84DFD3DFBD3570FC7D75812FC3AEF
SRR15343734,2022-05-17 10:42:06,2021-08-07 23:17:05,60845,36507000,60845,600,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15343/SRR15343734/SRR15343734.lite.1,SRX11647980,BOL-77_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532123,SAMN20299404,simple,410658,soil metagenome,BOL-77,,,,,,,no,,,,,FIBL,SRA1263784,,public,282795AE30028AC1BFF4318DE9641F33,8F1634E8408F09BB4E131EF242DC0ECD
SRR15343735,2022-05-17 10:42:06,2021-08-07 23:17:06,44043,26425800,44043,600,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343735/SRR15343735.lite.1,SRX11647979,BOL-78_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532124,SAMN20299405,simple,410658,soil metagenome,BOL-78,,,,,,,no,,,,,FIBL,SRA1263784,,public,29D46478D7375A003AC168C1A2520B35,7383713C4C3E6D935515075D5069090C
SRR15343782,2022-05-17 10:42:06,2021-08-07 23:17:38,71954,43172400,71954,600,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343782/SRR15343782.lite.1,SRX11647932,BOL-03_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532061,SAMN20299330,simple,410658,soil metagenome,BOL-03,,,,,,,no,,,,,FIBL,SRA1263784,,public,34D590B61146A4E085E2141801E66E41,878F093A9C1DC81FA567FFF5AE79AAA3
SRR15343784,2022-05-17 10:42:06,2021-08-07 23:17:45,71792,43075200,71792,600,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343784/SRR15343784.lite.1,SRX11647930,BOL-07_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532105,SAMN20299334,simple,410658,soil metagenome,BOL-07,,,,,,,no,,,,,FIBL,SRA1263784,,public,4D5DF847DC22C30963AD70D0BFCD2676,7F1DF7588626D3043EAC3F544770DD82
SRR15343774,2022-05-17 10:42:06,2021-08-07 23:17:43,51493,30895800,51493,600,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343774/SRR15343774.lite.1,SRX11647940,BOL-08_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532116,SAMN20299335,simple,410658,soil metagenome,BOL-08,,,,,,,no,,,,,FIBL,SRA1263784,,public,6B28928823FBE0036EE10637C48A8FBF,D851C7AD893F4E193548884D4EEE8F2A
SRR15185672,2022-05-17 10:42:06,2021-07-19 07:39:47,90372,54223200,90372,600,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185672/SRR15185672.lite.1,SRX11492718,BOL-08_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532116,SAMN20299335,simple,410658,soil metagenome,BOL-08,,,,,,,no,,,,,FIBL,SRA1260872,,public,9E7B1F0E71158B75F3852964C39A6C93,CD3DE654590A7A12A2A996D61C904645
SRR15185661,2022-05-17 10:42:06,2021-07-19 08:23:26,77523,46513800,77523,600,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185661/SRR15185661.lite.1,SRX11492729,BOL-09_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532127,SAMN20299336,simple,410658,soil metagenome,BOL-09,,,,,,,no,,,,,FIBL,SRA1260872,,public,129FDB66F15EF9EA53147D08465C7890,380A277913FD7BE4D4B9993CDEA03FF9
SRR15343780,2022-05-17 10:42:06,2021-08-07 23:17:38,47568,28540800,47568,600,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15343/SRR15343780/SRR15343780.lite.1,SRX11647934,BOL-09_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532127,SAMN20299336,simple,410658,soil metagenome,BOL-09,,,,,,,no,,,,,FIBL,SRA1263784,,public,CEF8A1C77CA0220CA1D3A8EA218CE013,67C1E683CE6E1B04BD7EFFCE5AE48CA8
SRR15343781,2022-05-17 10:42:06,2021-08-07 23:17:45,68322,40993200,68322,600,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR015/15343/SRR15343781/SRR15343781.lite.1,SRX11647933,BOL-10_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532128,SAMN20299337,simple,410658,soil metagenome,BOL-10,,,,,,,no,,,,,FIBL,SRA1263784,,public,28D77ADDDAFB6ECE0E45099E7C874F0A,FAAF18A5244B0AF1DA1DA86D74B77DC6
SRR15185660,2022-05-17 10:42:06,2021-07-19 07:39:49,105269,63161400,105269,600,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185660/SRR15185660.lite.1,SRX11492730,BOL-10_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532128,SAMN20299337,simple,410658,soil metagenome,BOL-10,,,,,,,no,,,,,FIBL,SRA1260872,,public,D29BEF2ED734B3306D550654208311B9,CC5D5CB2F6D1598427FFA5763B29794A
SRR15343785,2022-05-17 10:42:06,2021-08-07 23:17:45,67400,40440000,67400,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15343/SRR15343785/SRR15343785.lite.1,SRX11647929,BOL-21_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532062,SAMN20299348,simple,410658,soil metagenome,BOL-21,,,,,,,no,,,,,FIBL,SRA1263784,,public,A5B916269E34292CF6EB90267749A5AA,BE238D1C616F446EE86C1EE6B83E5E82
SRR15343767,2022-05-17 10:42:06,2021-08-07 23:17:26,65082,39049200,65082,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15343/SRR15343767/SRR15343767.lite.1,SRX11647947,BOL-61_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532106,SAMN20299388,simple,410658,soil metagenome,BOL-61,,,,,,,no,,,,,FIBL,SRA1263784,,public,32CDC1A76966112B665C44F44F0AF482,28D37E8207DAB76A0D6B376CCDB06B89
SRR15343783,2022-05-17 10:42:06,2021-08-07 23:17:49,73660,44196000,73660,600,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343783/SRR15343783.lite.1,SRX11647931,BOL-62_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532107,SAMN20299389,simple,410658,soil metagenome,BOL-62,,,,,,,no,,,,,FIBL,SRA1263784,,public,11DBDB0894337BA19212B9F186FB2D06,E1CE3BB4F3BFC94050A444ED6EB92F41
SRR15343768,2022-05-17 10:42:06,2021-08-07 23:17:46,64035,38421000,64035,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343768/SRR15343768.lite.1,SRX11647946,BOL-63_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532108,SAMN20299390,simple,410658,soil metagenome,BOL-63,,,,,,,no,,,,,FIBL,SRA1263784,,public,92819B6232F79BFB61E5DBAFEB516618,03D53AC60CE04F45672E4E3B21660324
SRR15185680,2022-05-17 10:42:06,2021-07-19 07:39:51,79501,47700600,79501,600,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185680/SRR15185680.lite.1,SRX11492710,BOL-63_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532108,SAMN20299390,simple,410658,soil metagenome,BOL-63,,,,,,,no,,,,,FIBL,SRA1260872,,public,5B33332F671F9C52CD41B80EE433105F,5E2DED5588758EB3887915C87FA59CBC
SRR15343769,2022-05-17 10:42:06,2021-08-07 23:17:32,71602,42961200,71602,600,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343769/SRR15343769.lite.1,SRX11647945,BOL-64_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532109,SAMN20299391,simple,410658,soil metagenome,BOL-64,,,,,,,no,,,,,FIBL,SRA1263784,,public,750C492D6B618BA0931FFBC24E04BD2A,1C76FBF456CDCD51C5924040A6184F32
SRR15185679,2022-05-17 10:42:06,2021-07-19 07:39:52,87393,52435800,87393,600,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185679/SRR15185679.lite.1,SRX11492711,BOL-64_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532109,SAMN20299391,simple,410658,soil metagenome,BOL-64,,,,,,,no,,,,,FIBL,SRA1260872,,public,AAF1A710E2B83B2A9CF1DBE439FF056A,ADE72814780B0F24399CE817BDF01595
SRR15185678,2022-05-17 10:42:06,2021-07-19 07:39:51,80018,48010800,80018,600,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15185/SRR15185678/SRR15185678.lite.1,SRX11492712,BOL-65_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532110,SAMN20299392,simple,410658,soil metagenome,BOL-65,,,,,,,no,,,,,FIBL,SRA1260872,,public,5602B67421DD2953DD224729BAB1600C,CA6CBF100445CC0BC4BFDBA992B5A778
SRR15343770,2022-05-17 10:42:06,2021-08-07 23:17:40,65689,39413400,65689,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343770/SRR15343770.lite.1,SRX11647944,BOL-65_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532110,SAMN20299392,simple,410658,soil metagenome,BOL-65,,,,,,,no,,,,,FIBL,SRA1263784,,public,F73C70574E3FF617C77B570962481266,42A28862275AA95BB7FE8CC7A3C5FC95
SRR15185677,2022-05-17 10:42:06,2021-07-19 07:40:03,67672,40603200,67672,600,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185677/SRR15185677.lite.1,SRX11492713,BOL-66_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532111,SAMN20299393,simple,410658,soil metagenome,BOL-66,,,,,,,no,,,,,FIBL,SRA1260872,,public,79023A4AF5094242C8528FD520A63BEF,29F1B7DBB90A6AABF2608ACAE561C83C
SRR15185676,2022-05-17 10:42:06,2021-07-19 07:39:52,93815,56289000,93815,600,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15185/SRR15185676/SRR15185676.lite.1,SRX11492714,BOL-67_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532112,SAMN20299394,simple,410658,soil metagenome,BOL-67,,,,,,,no,,,,,FIBL,SRA1260872,,public,5A97144C296BFD40EBC36C78B3FBC410,0609326412BA57BDB457021402A4F1AD
SRR15185675,2022-05-17 10:42:06,2021-07-19 07:39:50,80610,48366000,80610,600,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15185/SRR15185675/SRR15185675.lite.1,SRX11492715,BOL-68_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532113,SAMN20299395,simple,410658,soil metagenome,BOL-68,,,,,,,no,,,,,FIBL,SRA1260872,,public,8C19DA9E88D136B05F82B150400EFA15,25EC64FB25EEDDC3F7D9ED5AC2DDE75F
SRR15185674,2022-05-17 10:42:06,2021-07-19 07:39:54,97486,58491600,97486,600,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185674/SRR15185674.lite.1,SRX11492716,BOL-69_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532114,SAMN20299396,simple,410658,soil metagenome,BOL-69,,,,,,,no,,,,,FIBL,SRA1260872,,public,1BE7F39B119B60D0178C33A4693E2048,85F00AC06A67F944FDDEBDF2D3CF8717
SRR15343771,2022-05-17 10:42:06,2021-08-07 23:17:38,64270,38562000,64270,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15343/SRR15343771/SRR15343771.lite.1,SRX11647943,BOL-69_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532114,SAMN20299396,simple,410658,soil metagenome,BOL-69,,,,,,,no,,,,,FIBL,SRA1263784,,public,EF16EC2CB59ECFA47E086338B294E287,40961CCFC4D84903C8EE09767F693CFB
SRR15343772,2022-05-17 10:42:06,2021-08-07 23:17:33,58627,35176200,58627,600,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343772/SRR15343772.lite.1,SRX11647942,BOL-70_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532115,SAMN20299397,simple,410658,soil metagenome,BOL-70,,,,,,,no,,,,,FIBL,SRA1263784,,public,CF9DA76D404EBC75011382ED9EFE7B00,9BCDEFB47A2CF0A74F3F7AB8D919A379
SRR15185673,2022-05-17 10:42:06,2021-07-19 07:39:53,115537,69322200,115537,600,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185673/SRR15185673.lite.1,SRX11492717,BOL-70_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532115,SAMN20299397,simple,410658,soil metagenome,BOL-70,,,,,,,no,,,,,FIBL,SRA1260872,,public,B82FBF97365618291861A709A90261DC,E53522B4E324BD5D81426369EB6B2058
SRR15185671,2022-05-17 10:42:06,2021-07-19 07:39:38,75137,45082200,75137,600,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185671/SRR15185671.lite.1,SRX11492719,BOL-71_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532117,SAMN20299398,simple,410658,soil metagenome,BOL-71,,,,,,,no,,,,,FIBL,SRA1260872,,public,39624E4387092BC7E56B8D523E807E2B,C617B8683D054932C581A617A81823F6
SRR15343773,2022-05-17 10:42:06,2021-08-07 23:17:49,64532,38719200,64532,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15343/SRR15343773/SRR15343773.lite.1,SRX11647941,BOL-71_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532117,SAMN20299398,simple,410658,soil metagenome,BOL-71,,,,,,,no,,,,,FIBL,SRA1263784,,public,654360C9E46088F7977FA0DC7C6EFED4,24BDE3CD56B78932F5444F521DF44BEE
SRR15343775,2022-05-17 10:42:06,2021-08-07 23:17:32,70240,42144000,70240,600,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15343/SRR15343775/SRR15343775.lite.1,SRX11647939,BOL-72_16S,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532118,SAMN20299399,simple,410658,soil metagenome,BOL-72,,,,,,,no,,,,,FIBL,SRA1263784,,public,725D0CEEA70A928FF144A79A4C563E81,4D76F9F66F37A87632626D67950C41BB
SRR15185670,2022-05-17 10:42:06,2021-07-19 07:39:46,88517,53110200,88517,600,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15185/SRR15185670/SRR15185670.lite.1,SRX11492720,BOL-72_ITS,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP328874,PRJNA747886,,747886,SRS9532118,SAMN20299399,simple,410658,soil metagenome,BOL-72,,,,,,,no,,,,,FIBL,SRA1260872,,public,7DB4B475DC65351D279A9E7B7D4B65A3,DC2302B53E87BC72514AF265B01EF89F
